facility_id,facility_name,facility_other_names,sub_site_name,sub_site_other_names,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,activity_status,activity_status_year,surface_area_sq_km,concession_area_sq_km,country
COM01134.00,Saraji,,,,Mine,Coal,Metallurgical bituminous coal,Open pit,1974.0,,,,,,Australia
COM01135.00,Sarongga,Sarongan,,,Mine,Coal,Sub-bituminous coal,Open pit,,,,,,,Indonesia
COM01136.00,Sasol Sigma,,,,Mine,Coal,Coal,Underground,,,,,,,South Africa
COM01137.00,Satui,,,,Mine,Coal,Bituminous coal,Open pit,,,,,,,Indonesia
COM01138.00,Saucito,,,,Mine,Silver,"Silver, Gold, Lead, Zinc",Underground,2011.0,,,,,,Mexico
COM01139.00,Savage,Knive River Mine,,,Mine,Coal,Lignite,,1958.0,,,,,,United States of America
COM01140.00,Savuka,,,,Mine,Gold,Gold,,,,,,,,South Africa
COM01141.00,Sayak,,,,Mine,Copper,"Copper, Gold, Silver",,,,,,,,Kazakhstan
COM01142.00,Sayanogorsk Aluminium Smelter,,,,Smelter,Processing,"Aluminium, Aluminium slabs, Aluminium ingots, Aluminium T-bars, Aluminium billets",,1985.0,,,,,,Russian Federation
COM01143.00,Seabee,,,,Mine,Gold,Gold,,1991.0,,,,,,Canada
COM01144.00,Sebree,,,,Smelter,Processing,Aluminium,,,,,,,,United States of America
COM01145.00,Sebree - Onton Complex,"Green River Collieries, Onton No. 9",,,Mine,Coal,Coal,Underground,,2015.0,,,,,United States of America
COM01146.00,Selbaie,,,,Mine,Zinc,"Copper, Zinc, Gold, Silver",Open pit,,2004.0,,,,,Canada
COM01147.00,Selian,,,,Mine,Coal,Coal,Underground,2013.0,,,,,,China
COM01148.00,Senakin,,,,Mine,Coal,Bituminous coal,Open pit,,,,,,571.07,Indonesia
COM01149.00,Seneca,,,,Mine,Coal,Thermal coal,Surface,,2005.0,,,,,United States of America
COM01150.00,Sentinel,,,,Mine,Copper,Copper,,,,,,,,Zambia
COM01151.00,Sepon,,,,Mine,Copper,"Copper, Gold, Copper cathode, Silver","Open pit, Leaching, SX-EW, Carbon-in-leach",,,,,,,Laos
COM01152.00,Serra Azul,,,,Mine,Iron,Iron,Open pit,1946.0,,,,,3.75,Brazil
COM01153.00,Serra Grande,Crixas,,,Mine,Gold,Gold,,,,,,,,Brazil
COM01154.00,Serra Leste,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM01155.00,Serra Norte,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM01156.00,Serra Sul,,,,Mine,Iron,Iron,"Open Pit, Benefication Plant",,,,,,,Brazil
COM01157.00,Sertao Mineracao LTDA,"SML, SERTÃO MINERAÇÃO LTDA (“SML”) BRAZIL",,,Mine,Gold,Gold,,,2007.0,,,,,Brazil
COM01158.00,Seruyung,,,,Mine,Gold,Gold,Heap leaching plant,2014.0,,,,,35.6,Indonesia
COM01159.00,Sestao steel plant,,,,"Smelter, Refinery",Processing,"Steel, hot-rolled steel, pickled steel, oiled coils","electric arc furnace, continuous slab casters, hot rolling mill, pickling line",,,,,,,Spain
COM01160.00,Shaanxi Binhuang Mining Area,,,,Region,Coal,Coal,,,,,,,,China
COM01161.00,Shaanxi North Shaanxi Mining Area,,,,Region,Coal,Coal,,,,,,,,China
COM01162.00,Shaanxi Weibei Mining Area,,,,Region,Coal,Coal,,,,,,,,China
COM01163.00,Shahta No. 12,,,,Mine,Coal,Coking coal,"Open pit, Underground",,,,,,,Russian Federation
COM01164.00,Shahuindo,,,,Mine,Gold,"Gold, Silver","Open pit, Leaching plant",,,,,,73.39,Peru
COM01165.00,Shandong Huayu,,,,Smelter,Processing,Aluminium,,,,,,,,China
COM01166.00,Shanggong,"Luoyang, Luoyang Kunyu",,,Mine,Gold,"Gold, Silver",Underground,,,,,,,China
COM01167.00,Shanxi Huasheng,,,,Smelter,Processing,Aluminium,,2006.0,,,,,,China
COM01168.00,Shanxi Lu'an Mines,,,,Company,Coal,Coal,,,,,,,,China
COM01169.00,Shanxi New Material,"Shanxi Huaze, Shanxi Branch, Shanxi plant",,,"Refinery, Smelter",Processing,"Alumina, Aluminium",,2003.0,,,,,,China
COM01170.00,Shanxi Zhongrun Aluminium,,,,Smelter,Processing,Aluminium,Electrolytic cells,2015.0,,,,,,China
COM01171.00,Shatyrkul,,,,Mine,Copper,"Copper, Gold, Silver",,,,,,,,Kazakhstan
COM01172.00,Shawinigan,,,,Smelter,Processing,Aluminium,,,,,,,,Canada
COM01173.00,Sheerness,,,,Mine,Coal,Sub-bituminous coal,Surface,1984.0,,,,,,Canada
COM01174.00,Shendong Mines,"Shenhua Shendong Coal Group, Shenhua Shendong Power",,,Mine,Coal,"Coal, Thermal coal",,,,,,,,China
COM01175.00,Shengli Mines,Shenhua Beidian Shengli Energy Co.,,,Mine,Coal,Lignite,Open pit,,,,,,,China
COM01176.00,Shenhua Baotou Coal Chemical Refinery,,,,Refinery,Processing,"Polyethylene, Polypropylene",,,,,,,,China
COM01177.00,Shestaki,,,,Mine,Coal,Coking coal,Open pit,,,,,,,Russian Federation
COM01178.00,Shila-Paula,,,,Mine,Gold,"Gold, Silver",Underground,,,,,,,Peru
COM01179.00,Shilawusu,Haosheng Company,,,Mine,Coal,Thermal coal,Underground,,,,,,,China
COM01180.00,Shoal Creek,,,,Mine,Coal,Coking coal,Underground,,,,,,,United States of America
COM01181.00,Shoemaker,,,,Mine,Coal,Coal,Underground,1966.0,,,,,,United States of America
COM01182.00,Shondoni,Middelbult,,,Mine,Coal,Coal,Underground,,,,,,,South Africa
COM01183.00,Shuguang,"Jilin Hunchun Shuguang, Jilin Hunchun Zijin Mining Co, Hunchun Zijin, Hunchun",,,Mine,Gold,"Gold, Copper","Open Pit, Underground",2003.0,,,,,,China
COM01184.00,Shuiyindong,"Guizhou Zijin, Guizhou Zijin Mining Co",,,Mine,Gold,Gold,Underground,,,,,,,China
COM01185.00,Siana,,,,Mine,Gold,"Gold, Silver",Open Pit,,,,,,,Philippines
COM01186.00,Sibenergougol,,,,Mine,Coal,Thermal coal,Open pit,,,,,,,Russian Federation
COM01187.00,Sibirginsky,Sibirginskaya,,,Mine,Coal,"Coking coal, Thermal coal","Open pit, Underground",1970.0,,,,,18.8,Russian Federation
COM01188.00,Sierra Gorda,,,,Mine,Copper,"Copper, Molybdenum, Gold",Open pit,2015.0,,,,,,Chile
COM01189.00,Sierra Rutile,"Lanti, Gangama, Sembehun",,,"Mine, Refinery",Iron,"Zircon, Rutile, Ilmenite,",,,,,,,,Sierra Leone
COM01190.00,Sierrita,,,,Mine,Copper,"Copper, Molybdenum","Open pit, SX-EW",1959.0,,,,188.99023,,United States of America
COM01191.00,Siguiri,,,,Mine,Gold,Gold,Open pit,,,,,,,Guinea
COM01192.00,Silvassa,,,,Refinery,Processing,"Copper cathode, Copper rod",,,,,,,,India
COM01193.00,Silvertip,,,,Mine,Zinc,"Gold, Silver, Lead, Zinc",,,,,,,,Canada
COM01194.00,Simandou,,,,Mine,Other mine,Iron ore,Open pit,,,,,,,Guinea
COM01195.00,Simberi,,,,Mine,Gold,Gold,Open pit,2008.0,,,,,,Papua New Guinea
COM01196.00,Simoes Filho Ferroalloys plant,,,,Refinery,Processing,"ferro-silicon manganese, ferro-manganese high carbon, ferro-manganese medium carbon alloy","furnaces, converters, sintering plant",,,,,,,Brazil
COM01197.00,Sinclair,,,,Mine,Nickel,Nickel,,,,,,,,Australia
COM01198.00,Sino Iron,,,,Mine,Iron,Iron ore,Open pit,2013.0,,,,,,Australia
COM01199.00,Sishen,,,,Mine,Iron,Iron ore,,,,,,,,South Africa
COM01200.00,Sissingue,,,,Mine,Gold,Gold,"Open pit, Carbon in Leach plant",2018.0,,,,,,Cote d'Ivoire
COM01201.00,Skorpion,,,,"Mine, Refinery",Zinc,"Zinc, Zinc ingots",Open pit,2003.0,,,,,,Namibia
COM01202.00,Skyline,,,,Mine,Coal,Coal,Underground,,,,,,53.540487,United States of America
COM01203.00,Smederevo,"USSS,  U. S. Steel Serbia, USSB",,,"Refinery, Smelter",Processing,Steel,Blast furnace,,,,,,,Serbia
COM01204.00,Sohar,,,,Smelter,Processing,Aluminium,,2008.0,,,,,,Oman
COM01205.00,Soledad-Dipolos,,,,Mine,Gold,"Gold, Silver",Open pit,,2013.0,,,,,Mexico
COM01206.00,Somerville,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM01207.00,Soral,SØRAL,,,Smelter,Processing,Aluminium,,,,,,,,Norway
COM01208.00,Sorowako,,,,Mine,Nickel,Nickel,,,,,,,,Indonesia
COM01209.00,Sossego,,,,Mine,Copper,"Copper, Gold",Open pit,2004.0,,,,,,Brazil
COM01210.00,South Eastern Coalfields Limited,SECL,,,Mine,Coal,"Coking coal, Thermal coal","Open pit, Underground",,,,,,,India
COM01211.00,South Hallsville No. 1,The Sabine Mining Company,,,Mine,Coal,Lignite,Surface,1985.0,,,,,,United States of America
COM01212.00,South Kalgoorlie,,,,Mine,Gold,Gold,"Open pit, Underground",,,,,,,Australia
COM01213.00,South Stock,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM01214.00,South Walker Creek,,,,Mine,Coal,Metallurgical bituminous coal,Open pit,1996.0,,,,,,Australia
COM01215.00,Southern Cross,,,,Mine,Gold,Gold,"Underground, Open pit",,2013.0,,,,,Australia
COM01216.00,Southern GOK,"PJSC Yuzhniy GOK, Yuzhniy GOK, YuGOK",,,Mine,Iron,Iron,,,,,,,,Ukraine
COM01217.00,Southern Iron,Peculiar Knob,,,Mine,Iron,Iron ore,,,2015.0,,,,,Australia
COM01218.00,Southern West Virginia Resources,,,,Mine,Coal,Coal,"Underground, Surface",,,,,,,United States of America
COM01219.00,Southstock,South Witbank,,,Mine,Coal,Coal,,,,,,,,South Africa
COM01220.00,Spinifex Ridge,,,,Mine,Iron,Iron,,,2015.0,,,,,Australia
COM01221.00,Spitzkop,,,,Mine,Coal,Coal,,,,,,,,South Africa
COM01222.00,Spring Creek,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
COM01223.00,Springvale,,,,Mine,Coal,Coal,Underground,,,,,,,Australia
COM01224.00,Stagdok,,,,Mine,Other mine,Limestone,Open pit,,,,,,,Russian Federation
COM01225.00,Steelton,,,,"Smelter, Refinery",Processing,"Steel, railroad rails, flat bars","Electric arc furnace, bloom caster, ingot teaming facility",,,,,,,United States of America
COM01226.00,Stepnoy,,,,Mine,Coal,Coal,,1993.0,,,,,,Russian Federation
COM01227.00,Stillwater,East Boulder,,,Mine,Other (poly)-metallic,PGM,Underground,,,,,,,United States of America
COM01228.00,Stobie,,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM01229.00,Stoilensky,"Stoilensky GOK, SGOK, OJSC Stoilensky GOK",,,"Mine, Refinery",Iron,"Iron ore, Iron pellets","Open pit, Pelletizing facility",,,,,,,Russian Federation
COM01230.00,Storliden,,,,Mine,Zinc,"Copper, Zinc",,,2008.0,,,,,Sweden
COM01231.00,Stratford Duralie,Gloucester,,,Mine,Coal,"Semi-soft coking coal, Thermal coal",Open cut,,,,,,,Australia
COM01232.00,Sudbury Integrated Nickel Operations,Sudbury INO,,,Region,Nickel,Nickel,,,,,,,,Canada
COM01233.00,SUEK Buryatia,,,,Mine,Coal,Hard coal,,,,,,,,Russian Federation
COM01234.00,SUEK Kemerovo,,,,Mine,Coal,Hard coal,,,,,,,,Russian Federation
COM01235.00,SUEK Khabarovsk,"Urgal, Urgalugol OAO",,,Mine,Coal,Hard coal,,,,,,,,Russian Federation
COM01236.00,SUEK Khakassia,,,,Mine,Coal,Hard coal,,,,,,,,Russian Federation
COM01237.00,SUEK Krasnoyarsk,,,,Mine,Coal,Brown coal,,,,,,,,Russian Federation
COM01238.00,SUEK Primorye,Primorskugol OAO,,,Mine,Coal,"Hard coal, Brown coal",,,,,,,,Russian Federation
COM01239.00,SUEK Zabaikalye,,,,Mine,Coal,"Hard coal, Brown coal",,,,,,,,Russian Federation
COM01240.00,Sufco,,,,Mine,Coal,Coal,Underground,,,,,,111.492095,United States of America
COM01241.00,Sukari,,,,Mine,Gold,Gold,"Open pit, Underground",,,,,,160.0,Egypt
COM01242.00,Sukha Balka,,,,Mine,Iron,Iron ore,Underground,,,,,,,Ukraine
COM01243.00,Sunrise Dam,,,,Mine,Gold,Gold,,,,,,,,Australia
COM01244.00,Sycamore and Imperial,"Wolf Run Mining Buckhannon Division, Buckhannon Division, Sycamore No.2, Buckhannon/Spruce Division",,,Mine,Coal,"Coal, Metallurgical coal, Thermal coal",Underground,,,,,,,United States of America
COM01245.00,Syferfontein,,,,Mine,Coal,Coal,Underground,,,,,,,South Africa
COM01246.00,Tabang Project,Tabang Concessions,,,Mine,Coal,Sub-bituminous coal,Open pit,,,,,,,Indonesia
COM01247.00,Taca Taca,,,,Mine,Other mine,"Copper, Gold, Molybdenum",,,,Advanced exploration,2018.0,,,Argentina
COM01248.00,Taganito,TMC,,,Mine,Other (poly)-metallic,Nickel,,,,,,,,Philippines
COM01249.00,Taganito HPAL Nickel Corporation,,,,Refinery,Processing,Refined Nickel,High Pressure Acid Leaching plant,2013.0,,,,,,Philippines
COM01250.00,Tahmoor,,,,Mine,Coal,"Metallurgical coal, Thermal coal",Underground,,,,,,,Australia
COM01251.00,Tajo Norte,Colquijirca,,,Mine,Zinc,"Zinc, Lead, Silver",Open Pit,,,,,,,Peru
COM01252.00,Talabira,,,,Mine,Coal,Coal,Open pit,,,,,,,India
COM01253.00,Taldybulak Levoberezhny,"Altynken, Altynken LLC",,,Mine,Gold,Gold,Underground,2006.0,,,,,,Kyrgyzstan
COM01254.00,Tallering Peak,,,,Mine,Iron,Iron ore,,2003.0,2015.0,,,,,Australia
COM01255.00,Tambomayo,,,,Mine,Gold,"Gold, Silver, Lead, Zinc",Underground,2016.0,,,,,,Peru
COM01256.00,Tanami,,,,Mine,Gold,Gold,Underground,1983.0,,,,,,Australia
COM01257.00,Tanjung Enim,"Tanjung Enim Mining Unit, UPTE",,,Mine,Coal,Coal,Open pit,,,,,,650.98,Indonesia
COM01258.00,Tantahuatay,Coimolache,,,Mine,Gold,"Gold, Silver",Open Pit,2011.0,,,,,,Peru
COM01259.00,Tapira,,,,Mine,Other mine,Phosphate,Open pit,,,,,,,Brazil
COM01260.00,Taquari-Vassouras,,,,Mine,Other (poly)-metallic,Potash,Underground,,,,,,,Brazil
COM01261.00,Tara,,,,Mine,Zinc,"Zinc, Lead, Silver",Underground,,,,,,,Ireland
COM01262.00,Taranto steel plant,Ilva,,,"Smelter, Refinery",Processing,Steel,,,,,,,,Italy
COM01263.00,Tarong,,,,Mine,Coal,"Coal, Thermal coal",,,,,,,,Australia
COM01264.00,Tashan,,,,Mine,Coal,Coal,Underground,2006.0,,,,,,China
COM01265.00,Tasiast,,,,Mine,Other (poly)-metallic,Gold,Open pit,,,,,,,Mauritania
COM01266.00,Tau Lekoa,,,,Mine,Gold,Gold,,,,,,,,South Africa
COM01267.00,TauTona,,,,Mine,Gold,Gold,Underground,,2017.0,,,,,South Africa
COM01268.00,Tayan,,,,"Mine, Refinery",Aluminium,"Bauxite, Chemical grade Alumina, Aluminium hydroxide","Bayer process plant, Open pit",2009.0,,,,,,Indonesia
COM01269.00,Teguh Sinarabadi and Firman Ketaun Perkasa,"TSA, PT Teguh Sinarabadi, FKP, PT Firman Ketaun Perkasa, TSA/FKP",,,Mine,Coal,Bituminous coal,Open pit,2007.0,,,,,162.15,Indonesia
COM01270.00,Telfer,,,,Mine,Gold,"Gold, Copper, Silver","Open pit, Underground",,,,,,,Australia
COM01271.00,TEMCO,Tasmanian Electro Metallurgical Company,,,Smelter,Processing,"High-carbon Ferromanganese, silicomanganese, sinter",,,,,,,,Australia
COM01272.00,Temirtau steel plant,"Ispat Karmet, ArcelorMittal Temirtau JSC",,,"Smelter, Refinery",Processing,"Steel, pig iron, continuous caster slab, continuous caster billet, hot-rolled coil, cold-rolled coil cold-rolled sheets, black plates, covers, tin plates, hot dipped galvanized steel, welded pipes and rebars","coke oven batteries, sinter plant, blast furnaces, basic oxygen converter, continuous slab caster, continuous billet caster, hot strip mill, pickling lines, cold rolling mill, continuous annealing lines, batch annealing areas, skin pass mill, tinning line, hot dip galvanizing line, aluminum-zinc coating lines, color coating line, welded pipe mill, bar mill",,,,,,,Kazakhstan
COM01273.00,Tenke Fungurume,"TFM, Tenke",,,Mine,Copper,"Copper, Cobalt",Open pit,2009.0,,,,,,DR Congo
COM01274.00,Thabazimbi,,,,Mine,Iron,Iron ore,,,,,,,,South Africa
COM01275.00,Thalanga,"Vomacka, West 45, Waterloo",,,Mine,Copper,"Copper, Lead, Zinc, Gold, Silver",,,,,,,,Australia
COM01276.00,The Boliden Area,,,,Mine,Zinc,"Copper, Zinc, Lead, Silver, Gold, Tellurium",,,,,,,,Sweden
COM01277.00,Thompson,,,,Mine,Nickel,Nickel,,,,,,,,Canada
COM01278.00,Thunderbox,TBO,,,Mine,Gold,Gold,,2016.0,,,,,,Australia
COM01279.00,Tia Maria,,,,Mine,Other mine,Copper,,,,in development,,,,Peru
COM01280.00,Tianchi,Shanxi Nenghua,,,Mine,Coal,Thermal coal,Underground,2006.0,,,,,,China
COM01281.00,Tiandeng,,,,"Mine, Refinery",Other (poly)-metallic,"Manganese, Electrolytic manganese metal",Open pit,1956.0,,,,,,China
COM01282.00,Tilden,,,,Mine,Iron,"Iron, Iron ore pellets",Open pit,1974.0,,,,,,United States of America
COM01283.00,Timan,"Vezhayu-Vorykvinskoye, Verkhne-Schugorskoye, Boksit Timana, JSC Bauxite-Timana",,,Mine,Aluminium,Bauxite,Open pit,,,,,,,Russian Federation
COM01284.00,Timmins West & Bell Creek,,,,Mine,Gold,Gold,Underground,2011.0,,,,,17.12,Canada
COM01285.00,Tiwai Point,,,,Smelter,Processing,Aluminium,,,,,,,,New Zealand
COM01286.00,Tohono,,,,Mine,Copper,Copper,,,,,,,,United States of America
COM01287.00,Tomago,,,,Smelter,Processing,Aluminium,,,,,,,,Australia
COM01288.00,Tomusinsky,,,,Mine,Coal,"Coking coal, Thermal coal",Open pit,1959.0,,,,,6.7,Russian Federation
COM01289.00,Tongon,,,,Mine,Other mine,Gold,,,,,,,,Cote d'Ivoire
COM01290.00,Toquepala,,,,Mine,Copper,"Copper, Molybdenum, Copper Cathode, Silver","Open pit, SX-EW plant",1960.0,,,,,,Peru
COM01291.00,Totten,,,,Mine,Nickel,"Nickel, Copper",,,,,,,,Canada
COM01292.00,Touquoy,Atlantic Gold operation,,,Mine,Gold,Gold,"Open pit, Carbon in Leach circuit",2017.0,,,,,,Canada
COM01293.00,Trail Operations,,,,"Refinery, Smelter",Processing,"Zinc, Lead",,,,,,,,Canada
COM01294.00,Tres Valles,,,,Mine,Copper,Copper,"Open Pit, Underground",,,,,,,Chile
COM01295.00,Tritton,Tritton Copper Operations,,,Mine,Copper,"Copper, Gold, Silver",Underground,2004.0,,,,,,Australia
COM01296.00,Tropicana,,,,Mine,Gold,Gold,,,,,,,,Australia
COM01297.00,Tselentis,,,,Mine,Coal,Coal,,,,,,,,South Africa
COM01298.00,Tshikondeni,,,,Mine,Coal,Metallurgical coal,,,,,,,,South Africa
COM01299.00,Tuhup,PT Asmin Koalindo Tuhup,,,Mine,Coal,Metallurgical coal,,2009.0,,,,9.167300000000001,216.3,Indonesia
COM01300.00,Tujuh Bukit,,,,Mine,Gold,"Gold, Copper","Open pit, leaching plant",2017.0,,,,,,Indonesia
COM01301.00,Tulawaka,,,,Mine,Gold,Gold,"Open Pit, Underground",,2013.0,inactive,2020.0,,,Tanzania
COM01302.00,Tunnel Ridge Complex,,,,Mine,Coal,Coal,Underground,2010.0,,,,,,United States of America
COM01303.00,Tuscarawas,"East Canton, Garrett, Schupp, Hunt",,,Mine,Coal,Bituminous coal,Surface,2003.0,,,,,,United States of America
COM01304.00,Tusky,,,,Mine,Other mine,Bituminous coal,Surface,2003.0,,,,,,United States of America
COM01305.00,Tuticorin,,,,"Refinery, Smelter",Processing,"Copper rod, Copper anode, Copper cathode, Sulphuric acid, Phosphoric acid",,,,,,,,India
COM01306.00,Tweefontein,,,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM01307.00,Twentymile,,,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM01308.00,Twin Creeks Operation,Turquise Ridge Operations,,,Mine,Gold,Gold,"Open pit, Underground",,,,,,,United States of America
COM01309.00,Twistdraai Thubelisha,"Twistdraai, Thubelisha shaft",,,Mine,Coal,Coal,Underground,,,,,,,South Africa
COM01310.00,Two Rivers,,,,Mine,Other (poly)-metallic,"Platinum, Palladium, Rhodium, Ruthenium, Iridium, Gold, Nickel, Copper, Chrome",Underground,2007.0,,,,,,South Africa
COM01311.00,Tyrone,,,,Mine,Copper,Copper,"Open pit, SX-EW",1967.0,,,,125.85858999999999,,United States of America
COM01312.00,U. S. Steel Kosice,USSK,,,"Refinery, Smelter",Processing,Steel,,,,,,,,Slovakia
COM01313.00,Ubuntu,,,,Mine,Coal,Thermal coal,,2020.0,,,,,,South Africa
COM01314.00,Uchucchacua,,,,Mine,Silver,"Silver, Lead, Zinc, Manganese",Underground,1975.0,,,,,,Peru
COM01315.00,Ulan,,,,Mine,Coal,Thermal coal,"Underground, Open pit",,,,,,,Australia
COM01316.00,Union Reefs,,,,Mine,Gold,Gold,,,2004.0,,,,,Australia
COM01317.00,United,,,,Mine,Coal,Coal,,,,,,,,Australia
COM01318.00,United Coal Company,,,,Region,Coal,"Coking coal, Thermal coal","Undergroung, Open pit",,,,,,,United States of America
COM01319.00,United Taconite,,,,Mine,Iron,"Iron, Iron ore pellets",Open pit,1965.0,,,,,,United States of America
COM01320.00,Unki,,,,Mine,Other (poly)-metallic,"Platinum, Palladium",,,,,,,,Zimbabwe
COM01321.00,Ural Steel,,,,"Refinery, Smelter",Processing,"Pig Iron, Steel","Sinter Plant, Blast furnace",1955.0,,,,,,Russian Federation
COM01322.00,Urals Works,"Urals Aluminium Smelter, Urals Alumina Refinery",,,"Refinery, Smelter",Processing,"Alumina, Alumina hydrate, Aluminium",Bayer process plant,1939.0,,,,,,Russian Federation
COM01323.00,Urucum,,,,Mine,Iron,"Iron, Manganese","Open Pit, Underground, Benefication Plant",,,,,,,Brazil
COM01324.00,V.I. Lenina,,,,Mine,Coal,Coking coal,Underground,1953.0,,,,,11.2,Russian Federation
COM01325.00,Vale New Caledonia,,,,Mine,Nickel,Nickel,,,,,,,,New Caledonia
COM01326.00,Vale Oman Pellet Operation,,,,Refinery,Processing,Iron ore pellets,,,,,,,,Oman
COM01327.00,Vale Tubarao,,,,Refinery,Processing,Iron ore pellets,,,,,,,,Brazil
COM01328.00,Valesul,,,,Smelter,Processing,Aluminium,,,,,,,,Brazil
COM01329.00,Vargem Grande,,,,"Mine, Refinery",Iron,"Iron, Iron ore pellets","Open Pit, Benefication Plant",,,,,,,Brazil
COM01330.00,Vedanta Goa mines,,,,Region,Iron,Iron ore,Open pit,,,,,,,India
COM01331.00,Veladero,,,,Mine,Gold,Gold,,,,,,,,Argentina
COM01332.00,Ventanas,División Ventanas,,,"Smelter, Refinery",Processing,Copper cathodes,,1964.0,,,,,,Chile
COM01333.00,Vergenoeg,,,,Mine,Other mine,Fluorspar,,,,,,,,South Africa
COM01334.00,Viking,,,,Mine,Coal,Thermal coal,Surface,,2014.0,,,,,United States of America
COM01335.00,Vindex,Vindex Energy Corporation,,,Mine,Coal,"Metallurgical coa, Thermal coal",Surface,,2016.0,,,,165.51821,United States of America
COM01336.00,Vinogradovsky,,,,Mine,Coal,Coal,Open pit,,,,,,,Russian Federation
COM01337.00,Vinton,,,,"Smelter, Refinery",Processing,"Steel, rebar, grinding balls","Electric arc furnace, continuous caster, rolling mill",,,,,,,United States of America
COM01338.00,Viper,"Illinois, ICG Illinois",,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM01339.00,Vizag,,,,Smelter,Processing,Refined Zinc,"Hydrometallurgical zinc smelter, Sulphuric acid plant",1977.0,2012.0,,,,,India
COM01340.00,Volgograd Aluminium Smelter,,,,Smelter,Processing,"Aluminium, Aluminium ingots, flotation cryolite, anode mass, green and fired anode blocks",,1959.0,,,,,,Russian Federation
COM01341.00,Volkhov Aluminium Smelter,,,,Smelter,Processing,Aluminium,,,2013.0,,,,,Russian Federation
COM01342.00,Vorkutaugol,OAO Vorkutaugol,,,Mine,Coal,"Hard coking coal, Semi-soft coking coal, Thermal coal, Coking coal concentrate","Open pit, Underground",1933.0,,,,,,Russian Federation
COM01343.00,VP-8,VP 8,,,Mine,Coal,Coal,Underground,1993.0,,,,,,United States of America
COM01344.00,Vygenhoek,,,,Mine,Other mine,PGM,,,,Project,2018.0,,,South Africa
COM01345.00,Wabush,Wabush Scully,,,Mine,Iron,"Iron, Iron ore pellets",Open pit,1965.0,2014.0,,,,,Canada
COM01346.00,Wafi-Golpu,,,,Mine,Other mine,"Copper, Gold","Open pit, Underground",,,Exploration,2018.0,,,Papua New Guinea
COM01347.00,Wagerup Alumina Refinery,,,,Refinery,Processing,Alumina,,,,,,,,Australia
COM01348.00,Wahana Baratama,"WBM, PT Wahana Baratama Mining",,,Mine,Coal,Bituminous coal,Open pit,2007.0,,,,,78.11,Indonesia
COM01349.00,Waifu,,,,Mine,Other mine,Manganese,,,,,,,,China
COM01350.00,Waihi,,,,Mine,Gold,Gold,"Open Pit, Underground",1988.0,,,,,,New Zealand
COM01351.00,Wambo,,,,Mine,Coal,"Thermal coal, Coking coal","Surface, Underground",,,,,,,Australia
COM01352.00,Warrick Aluminium Smelter,,,,Smelter,Processing,Aluminium,,,,,,,,United States of America
COM01353.00,Warrior Complex,Warrior Coal,,,Mine,Coal,Coal,Underground,1985.0,,,,,,United States of America
COM01354.00,Watagan,,,,Company,Coal,"Semi-soft coking coal, Semi-hard coking coal",,,,,,,,Australia
COM01355.00,Weipa,Weipa/Ely,,,Mine,Aluminium,"Bauxite, Aluminium",,,,,,,,Australia
COM01356.00,Wells,"Black Stallion, Campbell’s Creek No. 10, River’s Edge",,,Mine,Coal,Metallurgical coal,Underground,,,,,,,United States of America
COM01357.00,Wenatchee Aluminium Smelter,,,,Smelter,Processing,Aluminium,,,,,,,,United States of America
COM01358.00,Wenyu,Inner Mongolia Xintai,,,Mine,Coal,Thermal coal,Underground,1997.0,,,,9.4,,China
COM01359.00,Werris Creek,,,,Mine,Coal,Coal,Open cut,2005.0,,active,2020.0,,,Australia
COM01360.00,West Elk,,,,Mine,Coal,Thermal coal,Underground,,,,,,,United States of America
COM01361.00,West Wallsend,,,,Mine,Coal,"Metallurgical coal, Thermal coal",Underground,,2016.0,,,,,Australia
COM01362.00,Western Allegheny,Western Allegheny–Knob Creek,,,Mine,Coal,Coal,Underground,,,,,,,United States of America
COM01363.00,Western Coalfields Limited,WCL,,,Mine,Coal,"Coking coal, Thermal coal","Open pit, Underground",,,,,,,India
COM01364.00,Western Range Project,"ArcelorMittal Liberia, AMLH",,,Mine,Iron,Iron,Open pit,2011.0,,,,,,Liberia
COM01365.00,Westside,,,,Mine,Coal,Thermal coal,Open pit,1992.0,2012.0,,,,,Australia
COM01366.00,Wetar,Wetar/Morowali,,,Mine,Copper,Copper,"Open pit, SX-EW plant",2010.0,,,,,,Indonesia
COM01367.00,Wharf,Golden Reward,,,Mine,Gold,Gold,,,,,,,,United States of America
COM01368.00,Whim Creek,,,,Mine,Copper,Copper,"Open pit, SX-EW",2005.0,,,,,,Australia
COM01369.00,Whitewood,,,,Mine,Coal,Thermal coal,,1956.0,2010.0,,,,,Canada
COM01370.00,Wild Boar,,,,Mine,Coal,Thermal coal,Surface,,,,,,,United States of America
