id,facility_id,year,material,commodity,mineral_value_tonnes,commodity_value_tonnes,grade_ppm,source_id,comment
586,COM00839.00,2019,F.coc,,146086818.0,,,filled,
586,COM00839.00,2020,F.coc,,139100000.0,,,,
587,COM00840.00,2000,O.Cu,Me.Cu,1981188000.0,,,filled,
587,COM00840.00,2001,O.Cu,Me.Cu,1706317000.0,,,filled,
587,COM00840.00,2002,O.Cu,Me.Cu,1424843000.0,,,filled,
587,COM00840.00,2003,O.Cu,Me.Cu,1176338000.0,,,filled,
587,COM00840.00,2019,O.Cu,Me.Cu,4435000000.0,,,,
588,COM00840.00,2019,O.Cu,Me.Mo,939000000.0,,,,
589,COM00841.00,2001,O.Au,Me.Au,71800000.0,,,filled,
589,COM00841.00,2002,O.Au,Me.Au,69050000.0,,,filled,
589,COM00841.00,2003,O.Au,Me.Au,66300000.0,,,filled,
589,COM00841.00,2004,O.Au,Me.Au,63050000.0,,,filled,
589,COM00841.00,2005,O.Au,Me.Au,59550000.0,,,filled,
589,COM00841.00,2006,O.Au,Me.Au,55800000.0,,,filled,
589,COM00841.00,2007,O.Au,Me.Au,51550000.0,,,filled,
589,COM00841.00,2008,O.Au,Me.Au,47300000.0,,,filled,
589,COM00841.00,2009,O.Au,Me.Au,43050000.0,,,filled,
589,COM00841.00,2010,O.Au,Me.Au,38800000.0,,,filled,
589,COM00841.00,2011,O.Au,Me.Au,34550000.0,,,filled,
589,COM00841.00,2012,O.Au,Me.Au,30050000.0,,,filled,
589,COM00841.00,2013,O.Au,Me.Au,25550000.0,,,filled,
589,COM00841.00,2014,O.Au,Me.Au,22050000.0,,,filled,
589,COM00841.00,2015,O.Au,Me.Au,18800000.0,,,filled,
589,COM00841.00,2016,O.Au,Me.Au,15800000.0,,,filled,
589,COM00841.00,2017,O.Au,Me.Au,12050000.0,,,filled,
589,COM00841.00,2018,O.Au,Me.Au,6550000.0,8.2213617077,0.67,,
590,COM00842.00,2000,O.bulk,Me.Ag,18274301.79739978,,,filled,
590,COM00842.00,2001,O.bulk,Me.Ag,17617983.79739978,,,filled,
590,COM00842.00,2002,O.bulk,Me.Ag,17011003.79739978,,,filled,
590,COM00842.00,2003,O.bulk,Me.Ag,16460928.797399782,,,filled,
590,COM00842.00,2005,O.bulk,Me.Ag,15931277.797399782,,,filled,
590,COM00842.00,2006,O.bulk,Me.Ag,15393897.797399782,,,filled,
590,COM00842.00,2007,O.bulk,Me.Ag,14741692.797399782,,,filled,
590,COM00842.00,2008,O.bulk,Me.Ag,14059498.797399782,,,filled,
590,COM00842.00,2009,O.bulk,Me.Ag,13409635.797399782,,,filled,
590,COM00842.00,2010,O.bulk,Me.Ag,12716788.797399782,,,filled,
590,COM00842.00,2011,O.bulk,Me.Ag,12044533.797399782,,,filled,
590,COM00842.00,2012,O.bulk,Me.Ag,11520672.797399782,,,filled,
590,COM00842.00,2013,O.bulk,Me.Ag,10940412.797399782,,,filled,
590,COM00842.00,2014,O.bulk,Me.Ag,10319610.797399782,,,filled,
590,COM00842.00,2015,O.bulk,Me.Ag,9706392.797399782,,,filled,
590,COM00842.00,2016,O.bulk,Me.Ag,9016251.797399782,,,filled,
590,COM00842.00,2017,O.bulk,Me.Ag,8287107.797399783,,,filled,
590,COM00842.00,2018,O.bulk,Me.Ag,7553629.797399783,,,filled,
590,COM00842.00,2019,O.bulk,Me.Ag,6825568.797399783,,,,
591,COM00842.00,2019,O.bulk,Me.Cu,6825568.797399783,,,,
592,COM00842.00,2019,O.bulk,Me.Pb,6825568.797399783,,,,
593,COM00842.00,2019,O.bulk,Me.Zn,6825568.797399783,,,,
594,COM00844.00,2002,O.Mn,Me.Mn,10300000.0,,,filled,
594,COM00844.00,2003,O.Mn,Me.Mn,10200000.0,,,filled,
594,COM00844.00,2004,O.Mn,Me.Mn,10100000.0,,,filled,
594,COM00844.00,2005,O.Mn,Me.Mn,9900000.0,,,filled,
594,COM00844.00,2006,O.Mn,Me.Mn,9600000.0,,,filled,
594,COM00844.00,2007,O.Mn,Me.Mn,9400000.0,,,filled,
594,COM00844.00,2008,O.Mn,Me.Mn,9300000.0,,,filled,
594,COM00844.00,2009,O.Mn,Me.Mn,9200000.0,,,filled,
594,COM00844.00,2010,O.Mn,Me.Mn,9100000.0,,,filled,
594,COM00844.00,2011,O.Mn,Me.Mn,9000000.0,,,filled,
594,COM00844.00,2012,O.Mn,Me.Mn,8900000.0,,,filled,
594,COM00844.00,2013,O.Mn,Me.Mn,8700000.0,,,filled,
594,COM00844.00,2014,O.Mn,Me.Mn,8600000.0,,,filled,
594,COM00844.00,2015,O.Mn,Me.Mn,8500000.0,,,filled,
594,COM00844.00,2016,O.Mn,Me.Mn,8500000.0,,,filled,
594,COM00844.00,2017,O.Mn,Me.Mn,8500000.0,,,filled,
594,COM00844.00,2018,O.Mn,Me.Mn,8400000.0,,,filled,
594,COM00844.00,2019,O.Mn,Me.Mn,8300000.000000001,,,,
595,COM00847.00,2001,O.Au,Me.Au,8400000.0,,,filled,
595,COM00847.00,2002,O.Au,Me.Au,7400000.0,48.194189321,7.27,,
596,COM00850.00,2002,F.stc,,818136000.0,,,filled,
596,COM00850.00,2003,F.stc,,813576000.0,,,filled,
596,COM00850.00,2004,F.stc,,807136000.0,,,filled,
596,COM00850.00,2005,F.stc,,798416000.0,,,filled,
596,COM00850.00,2006,F.stc,,788551000.0,,,filled,
596,COM00850.00,2007,F.stc,,779405000.0,,,filled,
596,COM00850.00,2008,F.stc,,768508000.0,,,filled,
596,COM00850.00,2009,F.stc,,756732000.0,,,filled,
596,COM00850.00,2010,F.stc,,744957000.0,,,filled,
596,COM00850.00,2011,F.stc,,732918000.0,,,filled,
596,COM00850.00,2012,F.stc,,719247000.0,,,filled,
596,COM00850.00,2013,F.stc,,702490000.0,,,filled,
596,COM00850.00,2014,F.stc,,684480000.0,,,filled,
596,COM00850.00,2015,F.stc,,664516000.0,,,filled,
596,COM00850.00,2016,F.stc,,644818000.0,,,filled,
596,COM00850.00,2017,F.stc,,627717000.0,,,filled,
596,COM00850.00,2018,F.stc,,609541000.0,,,filled,
596,COM00850.00,2019,F.stc,,591000000.0,,,,
597,COM00853.00,2019,O.Ni,Me.Ni,96400000.0,,,,
598,COM00855.00,2008,O.Au,Me.Au,15614971.0,,,filled,
598,COM00855.00,2009,O.Au,Me.Au,15587417.0,,,filled,
598,COM00855.00,2010,O.Au,Me.Au,15424554.0,,,filled,
598,COM00855.00,2011,O.Au,Me.Au,15084638.0,,,filled,
598,COM00855.00,2012,O.Au,Me.Au,14679113.0,,,filled,
598,COM00855.00,2013,O.Au,Me.Au,13962037.0,,,filled,
598,COM00855.00,2014,O.Au,Me.Au,12870937.0,,,filled,
598,COM00855.00,2015,O.Au,Me.Au,11842611.0,,,filled,
598,COM00855.00,2016,O.Au,Me.Au,11154526.0,,,filled,
598,COM00855.00,2017,O.Au,Me.Au,9868330.0,,,filled,
598,COM00855.00,2018,O.Au,Me.Au,8561822.0,,,filled,
598,COM00855.00,2019,O.Au,Me.Au,7292100.0,,,filled,
598,COM00855.00,2020,O.Au,Me.Au,5873000.0,15.053596713,2.8,,
599,COM00858.00,2007,F.coc,,50440320.0,,,filled,
599,COM00858.00,2008,F.coc,,49533120.0,,,filled,
599,COM00858.00,2009,F.coc,,45632160.0,,,filled,
599,COM00858.00,2010,F.coc,,41640480.0,,,filled,
599,COM00858.00,2011,F.coc,,37013760.0,,,filled,
599,COM00858.00,2012,F.coc,,33294240.0,,,filled,
599,COM00858.00,2013,F.coc,,29937600.0,,,filled,
599,COM00858.00,2014,F.coc,,27306720.0,,,filled,
599,COM00858.00,2015,F.coc,,25764480.0,,,filled,
599,COM00858.00,2016,F.coc,,23950080.0,,,filled,
599,COM00858.00,2017,F.coc,,22498560.0,,,filled,
599,COM00858.00,2018,F.coc,,21137760.0,,,filled,
599,COM00858.00,2019,F.coc,,19414080.0,,,,
600,COM00860.00,2001,O.Au,Me.Au,64010000.0,,,filled,
600,COM00860.00,2002,O.Au,Me.Au,62410000.0,,,filled,
600,COM00860.00,2003,O.Au,Me.Au,60710000.0,,,filled,
600,COM00860.00,2004,O.Au,Me.Au,59010000.0,,,filled,
600,COM00860.00,2005,O.Au,Me.Au,57310000.0,,,filled,
600,COM00860.00,2006,O.Au,Me.Au,55610000.0,,,filled,
600,COM00860.00,2007,O.Au,Me.Au,53710000.0,,,filled,
600,COM00860.00,2008,O.Au,Me.Au,51810000.0,,,filled,
600,COM00860.00,2009,O.Au,Me.Au,49910000.0,,,filled,
600,COM00860.00,2010,O.Au,Me.Au,48010000.0,,,filled,
600,COM00860.00,2011,O.Au,Me.Au,46210000.0,,,filled,
600,COM00860.00,2012,O.Au,Me.Au,44610000.0,,,filled,
600,COM00860.00,2013,O.Au,Me.Au,43310000.0,,,filled,
600,COM00860.00,2014,O.Au,Me.Au,41710000.0,,,filled,
600,COM00860.00,2015,O.Au,Me.Au,40610000.0,,,filled,
600,COM00860.00,2016,O.Au,Me.Au,39810000.0,,,filled,
600,COM00860.00,2017,O.Au,Me.Au,38710000.0,344.7302012608,9.77,,
601,COM00860.00,2018,O.Au,Me.Au,36470000.0,330.27194446450005,9.93,,
602,COM00861.00,2008,O.Al,Me.Al2O3,207306000.0,,,filled,
602,COM00861.00,2009,O.Al,Me.Al2O3,189243000.0,,,filled,
602,COM00861.00,2010,O.Al,Me.Al2O3,173598000.0,,,filled,
602,COM00861.00,2011,O.Al,Me.Al2O3,158163000.0,,,filled,
602,COM00861.00,2012,O.Al,Me.Al2O3,142939000.0,,,filled,
602,COM00861.00,2013,O.Al,Me.Al2O3,127427000.0,,,filled,
602,COM00861.00,2014,O.Al,Me.Al2O3,111698000.0,,,filled,
602,COM00861.00,2015,O.Al,Me.Al2O3,95322000.0,,,filled,
602,COM00861.00,2016,O.Al,Me.Al2O3,79160000.0,,,filled,
602,COM00861.00,2017,O.Al,Me.Al2O3,62698000.0,,,filled,
602,COM00861.00,2018,O.Al,Me.Al2O3,48000000.0,,,,
603,COM00862.00,2011,O.Li,Me.Li2O,12371061.0,,,filled,
603,COM00862.00,2012,O.Li,Me.Li2O,11754347.0,,,filled,
603,COM00862.00,2013,O.Li,Me.Li2O,11299435.0,,,filled,
603,COM00862.00,2014,O.Li,Me.Li2O,11299435.0,,,filled,
603,COM00862.00,2015,O.Li,Me.Li2O,11299435.0,,,filled,
603,COM00862.00,2017,O.Li,Me.Li2O,11299435.0,,,filled,
603,COM00862.00,2018,O.Li,Me.Li2O,9977720.0,,,filled,
603,COM00862.00,2019,O.Li,Me.Li2O,8199999.999999999,,,,
604,COM00864.00,2012,O.Au,Me.Au,23337781.0,,,filled,
604,COM00864.00,2013,O.Au,Me.Au,22819065.0,,,filled,
604,COM00864.00,2014,O.Au,Me.Au,21202722.0,,,filled,
604,COM00864.00,2015,O.Au,Me.Au,19599252.0,,,filled,
604,COM00864.00,2016,O.Au,Me.Au,17965835.0,,,filled,
604,COM00864.00,2017,O.Au,Me.Au,16270952.0,,,filled,
604,COM00864.00,2018,O.Au,Me.Au,14357000.0,,,filled,
604,COM00864.00,2019,O.Au,Me.Au,13149000.0,,,filled,
604,COM00864.00,2020,O.Au,Me.Au,10810000.0,23.014,2.0888991674375577,,
605,COM00865.00,2006,O.bulk,Me.Ag,11943840.0,,,filled,
605,COM00865.00,2007,O.bulk,Me.Ag,11585093.0,,,filled,
605,COM00865.00,2008,O.bulk,Me.Ag,11225623.0,,,filled,
605,COM00865.00,2009,O.bulk,Me.Ag,10948195.0,,,filled,
605,COM00865.00,2010,O.bulk,Me.Ag,10326095.0,,,filled,
605,COM00865.00,2011,O.bulk,Me.Ag,9723532.0,,,filled,
605,COM00865.00,2012,O.bulk,Me.Ag,9398497.0,,,filled,
605,COM00865.00,2013,O.bulk,Me.Ag,8745088.0,,,filled,
605,COM00865.00,2014,O.bulk,Me.Ag,7660845.0,,,filled,
605,COM00865.00,2020,O.bulk,Me.Ag,7586000.0,7711100000.0,42.0,,
606,COM00865.00,2020,O.bulk,Me.Au,7586000.0,458400000.0,2.0,,
607,COM00867.00,2003,F.coal,,9041043.0,,,filled,
607,COM00867.00,2004,F.coal,,7408319.0,,,filled,
607,COM00867.00,2005,F.coal,,5978259.0,,,filled,
607,COM00867.00,2006,F.coal,,4670770.0,,,filled,
607,COM00867.00,2007,F.coal,,3531760.0,,,filled,
607,COM00867.00,2008,F.coal,,2622826.0,,,filled,
607,COM00867.00,2009,F.coal,,1662925.0,,,filled,
607,COM00867.00,2010,F.coal,,816480.0,,,,
608,COM00870.00,2014,O.dig,Nm.dia,4000000.0,,,,
609,COM00872.00,2019,O.bulk,Me.Co,41400000.0,,,,
610,COM00872.00,2019,O.bulk,Me.Ni,41400000.0,,,,
611,COM00874.00,2003,O.Au,Me.Au,13757247.376175549,,,filled,
611,COM00874.00,2004,O.Au,Me.Au,12416520.376175549,,,filled,
611,COM00874.00,2005,O.Au,Me.Au,10076520.376175549,,,filled,
611,COM00874.00,2006,O.Au,Me.Au,8686520.376175549,50.21153760188088,6.339999999999999,,
611,COM00874.00,2007,O.Au,Me.Au,7360520.376175549,,,filled,
611,COM00874.00,2008,O.Au,Me.Au,6123720.376175549,,,filled,
611,COM00874.00,2009,O.Au,Me.Au,4834220.376175549,,,filled,
611,COM00874.00,2010,O.Au,Me.Au,3387420.376175549,,,filled,
611,COM00874.00,2011,O.Au,Me.Au,2060120.3761755489,,,filled,
611,COM00874.00,2012,O.Au,Me.Au,760520.3761755489,,,filled,
611,COM00874.00,2013,O.Au,Me.Au,-631279.6238244511,,,filled,
611,COM00874.00,2014,O.Au,Me.Au,-1852479.6238244511,,,filled,
611,COM00874.00,2015,O.Au,Me.Au,-3061479.623824451,,,filled,
611,COM00874.00,2016,O.Au,Me.Au,-4249479.623824451,,,filled,
611,COM00874.00,2017,O.Au,Me.Au,-5470479.623824451,,,filled,
611,COM00874.00,2018,O.Au,Me.Au,-6576479.623824451,,,filled,
612,COM00874.00,2019,O.Au,Me.Au,10900000.0,59.25050307,5.386409394699999,,
613,COM00876.00,2019,O.bulk,Me.Co,130000000.0,,,,
614,COM00876.00,2019,O.bulk,Me.Cu,130000000.0,,,,
615,COM00879.00,2007,O.bulk,O.FeTiO3,326800000.0,,,,
616,COM00879.00,2007,O.bulk,O.TiO2,326800000.0,,,,
617,COM00879.00,2007,O.bulk,O.Zr,326800000.0,,,,
618,COM00882.00,2010,O.Al,Me.Al2O3,16608700.0,,,filled,
618,COM00882.00,2011,O.Al,Me.Al2O3,16491700.0,,,filled,
618,COM00882.00,2012,O.Al,Me.Al2O3,16174000.0,,,filled,
618,COM00882.00,2013,O.Al,Me.Al2O3,15484000.0,,,filled,
618,COM00882.00,2014,O.Al,Me.Al2O3,14494000.0,,,filled,
618,COM00882.00,2019,O.Al,Me.Al2O3,14190000.0,,,,
619,COM00882.00,2019,O.Al,Nm.SiO2,14190000.0,,,,
620,COM00885.00,2012,F.coal,,267229428.0,,,filled,
620,COM00885.00,2013,F.coal,,266866571.0,,,filled,
620,COM00885.00,2014,F.coal,,263188000.0,,,filled,
620,COM00885.00,2015,F.coal,,257529000.0,,,filled,
620,COM00885.00,2016,F.coal,,249826000.0,,,filled,
620,COM00885.00,2017,F.coal,,243003000.0,,,filled,
620,COM00885.00,2018,F.coal,,235736000.0,,,filled,
620,COM00885.00,2019,F.coal,,229447000.0,,,filled,
620,COM00885.00,2020,F.coal,,223000000.0,,,,
621,COM00886.00,2001,O.Au,Me.Au,63140000.0,,,filled,
621,COM00886.00,2002,O.Au,Me.Au,61840000.0,,,filled,
621,COM00886.00,2003,O.Au,Me.Au,60440000.0,,,filled,
621,COM00886.00,2004,O.Au,Me.Au,59140000.0,,,filled,
621,COM00886.00,2005,O.Au,Me.Au,57840000.0,,,filled,
621,COM00886.00,2006,O.Au,Me.Au,56640000.0,,,filled,
621,COM00886.00,2007,O.Au,Me.Au,55140000.0,,,filled,
621,COM00886.00,2008,O.Au,Me.Au,53540000.0,,,filled,
621,COM00886.00,2009,O.Au,Me.Au,52040000.0,,,filled,
621,COM00886.00,2010,O.Au,Me.Au,50740000.0,,,filled,
621,COM00886.00,2011,O.Au,Me.Au,49240000.0,,,filled,
621,COM00886.00,2012,O.Au,Me.Au,47740000.0,,,filled,
621,COM00886.00,2013,O.Au,Me.Au,46340000.0,54.4310844096,1.29,,
621,COM00886.00,2014,O.Au,Me.Au,44940000.0,,,filled,
622,COM00889.00,2005,O.bulk,Me.Ag,30085000.0,,,filled,
622,COM00889.00,2019,O.bulk,Me.Ag,27917000.0,15308.7424902,64.0,,
623,COM00889.00,2019,O.bulk,Me.Cu,27917000.0,98000.0,3000.0,,
624,COM00889.00,2019,O.bulk,Me.Pb,27917000.0,540000.0,18000.0,,
625,COM00889.00,2019,O.bulk,Me.Zn,27917000.0,2214000.0,75000.0,,
626,COM00890.00,2006,F.stc,,61951604.0,,,filled,
626,COM00890.00,2007,F.stc,,60581604.0,,,filled,
626,COM00890.00,2008,F.stc,,59611604.0,,,filled,
626,COM00890.00,2009,F.stc,,58512604.0,,,filled,
626,COM00890.00,2010,F.stc,,57690604.0,,,filled,
626,COM00890.00,2011,F.stc,,56744604.0,,,filled,
626,COM00890.00,2012,F.stc,,56066604.0,,,filled,
626,COM00890.00,2013,F.stc,,55349604.0,,,filled,
626,COM00890.00,2017,F.stc,,54930604.0,,,filled,
626,COM00890.00,2018,F.stc,,54166712.0,,,filled,
626,COM00890.00,2019,F.stc,,50493000.0,,,filled,
626,COM00890.00,2020,F.stc,,47500000.0,,,,
627,COM00892.00,2010,F.obc,,8097667.6,,,filled,
627,COM00892.00,2011,F.obc,,7553347.6,,,filled,
627,COM00892.00,2012,F.obc,,6827587.6,,,filled,
627,COM00892.00,2013,F.obc,,6066446.6,,,filled,
627,COM00892.00,2014,F.obc,,5314377.6,,,filled,
627,COM00892.00,2015,F.obc,,4692945.6,,,filled,
627,COM00892.00,2016,F.obc,,4193078.6,,,filled,
627,COM00892.00,2017,F.obc,,3847435.6,,,filled,
627,COM00892.00,2018,F.obc,,3640593.6,,,,
628,COM00899.00,2020,O.Cu,Me.Cu,,151000.0,,,
629,COM00903.00,2018,O.Ni,Me.Ni,8300000.000000001,105000.0,12600.0,,
630,COM00904.00,2006,O.Cr,Me.Cr2O3,5372000.0,,,filled,
630,COM00904.00,2007,O.Cr,Me.Cr2O3,5068000.0,,,filled,
630,COM00904.00,2008,O.Cr,Me.Cr2O3,4484000.0,,,filled,
630,COM00904.00,2009,O.Cr,Me.Cr2O3,3338000.0,,,filled,
630,COM00904.00,2010,O.Cr,Me.Cr2O3,2677000.0,,,filled,
630,COM00904.00,2011,O.Cr,Me.Cr2O3,2175000.0,,,filled,
630,COM00904.00,2019,O.Cr,Me.Cr2O3,1840000.0,,,,
631,COM00904.00,2019,O.Ni,Me.Ni,7590000.0,,,,
632,COM00906.00,2018,O.Au,Me.Au,33914000.0,16.357674771,0.53,,
633,COM00909.00,2006,O.bulk,Me.Au,187584208.0,,,filled,
633,COM00909.00,2007,O.bulk,Me.Au,179950208.0,,,filled,
633,COM00909.00,2008,O.bulk,Me.Au,172314208.0,,,filled,
633,COM00909.00,2009,O.bulk,Me.Au,164165208.0,,,filled,
633,COM00909.00,2010,O.bulk,Me.Au,156273208.0,,,filled,
633,COM00909.00,2011,O.bulk,Me.Au,147937208.0,,,filled,
633,COM00909.00,2012,O.bulk,Me.Au,139790108.0,,,filled,
633,COM00909.00,2013,O.bulk,Me.Au,131842108.0,,,filled,
633,COM00909.00,2014,O.bulk,Me.Au,123800908.0,,,filled,
633,COM00909.00,2015,O.bulk,Me.Au,115759744.0,,,filled,
633,COM00909.00,2016,O.bulk,Me.Au,107797518.0,,,filled,
633,COM00909.00,2017,O.bulk,Me.Au,100182000.0,,,filled,
633,COM00909.00,2018,O.bulk,Me.Au,92582000.0,,,filled,
633,COM00909.00,2019,O.bulk,Me.Au,84682000.0,0.680388552,0.01,,
634,COM00909.00,2019,O.bulk,Me.Cu,84682000.0,256000.0,3000.0,,
635,COM00909.00,2019,O.bulk,Me.Ni,84682000.0,524000.0,6200.0,,
636,COM00909.00,2019,O.bulk,Me.Pd,84682000.0,2.211262794,0.03,,
637,COM00909.00,2019,O.bulk,Me.Pt,84682000.0,1.445825673,0.02,,
638,COM00910.00,2006,O.bulk,Me.Au,884749522.0,,,filled,
638,COM00910.00,2007,O.bulk,Me.Au,870622522.0,,,filled,
638,COM00910.00,2008,O.bulk,Me.Au,855585522.0,,,filled,
638,COM00910.00,2009,O.bulk,Me.Au,840551522.0,,,filled,
638,COM00910.00,2010,O.bulk,Me.Au,825253522.0,,,filled,
638,COM00910.00,2011,O.bulk,Me.Au,809135522.0,,,filled,
638,COM00910.00,2012,O.bulk,Me.Au,792546322.0,,,filled,
638,COM00910.00,2013,O.bulk,Me.Au,775869822.0,,,filled,
638,COM00910.00,2014,O.bulk,Me.Au,759131222.0,,,filled,
638,COM00910.00,2015,O.bulk,Me.Au,742086779.0,,,filled,
638,COM00910.00,2016,O.bulk,Me.Au,724759210.0,,,filled,
638,COM00910.00,2017,O.bulk,Me.Au,707515000.0,,,filled,
638,COM00910.00,2018,O.bulk,Me.Au,690115000.0,,,filled,
638,COM00910.00,2019,O.bulk,Me.Au,672815000.0,147.41751960000002,0.2399999999999999,,
639,COM00910.00,2019,O.bulk,Me.Cu,672815000.0,11598000.0,17200.0,,
640,COM00910.00,2019,O.bulk,Me.Ni,672815000.0,6176000.0,9200.0,,
641,COM00910.00,2019,O.bulk,Me.Pd,672815000.0,2568.041540955,4.19,,
642,COM00910.00,2019,O.bulk,Me.Pt,672815000.0,679.453017741,1.11,,
643,COM00911.00,2018,O.Au,Me.Ag,1197602000.0,1663.7201067780002,1.52,,
644,COM00911.00,2018,O.Au,Me.Au,1197602000.0,659.013011658,0.6,,
645,COM00911.00,2018,O.Au,Me.Cu,598801000.0,,,,
646,COM00912.00,2000,F.stc,,3084752160.0,,,filled,
646,COM00912.00,2001,F.stc,,3022790400.0,,,filled,
646,COM00912.00,2002,F.stc,,2957199840.0,,,filled,
646,COM00912.00,2003,F.stc,,2889341280.0,,,filled,
646,COM00912.00,2004,F.stc,,2816674560.0,,,filled,
646,COM00912.00,2005,F.stc,,2741830560.0,,,filled,
646,COM00912.00,2006,F.stc,,2666805120.0,,,filled,
646,COM00912.00,2007,F.stc,,2586427200.0,,,filled,
646,COM00912.00,2008,F.stc,,2503418400.0,,,filled,
646,COM00912.00,2009,F.stc,,2414875680.0,,,filled,
646,COM00912.00,2010,F.stc,,2325697920.0,,,filled,
646,COM00912.00,2011,F.stc,,2229716160.0,,,filled,
646,COM00912.00,2012,F.stc,,2130740640.0,,,filled,
646,COM00912.00,2013,F.stc,,2033125920.0,,,filled,
646,COM00912.00,2014,F.stc,,1932426720.0,,,filled,
646,COM00912.00,2015,F.stc,,1825377120.0,,,filled,
646,COM00912.00,2016,F.stc,,1726220160.0,,,filled,
646,COM00912.00,2017,F.stc,,1641941280.0,,,filled,
646,COM00912.00,2018,F.stc,,1549769760.0,,,filled,
646,COM00912.00,2019,F.stc,,1460592000.0,,,,
647,COM00913.00,2006,F.stc,,85165000.0,,,filled,
647,COM00913.00,2007,F.stc,,83252000.0,,,filled,
647,COM00913.00,2008,F.stc,,80969000.0,,,filled,
647,COM00913.00,2009,F.stc,,77687000.0,,,filled,
647,COM00913.00,2010,F.stc,,74174000.0,,,filled,
647,COM00913.00,2011,F.stc,,70803000.0,,,filled,
647,COM00913.00,2012,F.stc,,68457000.0,,,filled,
647,COM00913.00,2013,F.stc,,65740000.0,,,filled,
647,COM00913.00,2014,F.stc,,63072000.0,,,filled,
647,COM00913.00,2015,F.stc,,60470000.0,,,filled,
647,COM00913.00,2016,F.stc,,57600000.0,,,filled,
647,COM00913.00,2017,F.stc,,54637000.0,,,filled,
647,COM00913.00,2018,F.stc,,51674000.0,,,filled,
647,COM00913.00,2019,F.stc,,50249000.0,,,filled,
647,COM00913.00,2020,F.stc,,48200000.0,,,,
648,COM00915.00,2005,F.coc,,106868160.0,,,filled,
648,COM00915.00,2006,F.coc,,104963040.0,,,filled,
648,COM00915.00,2007,F.coc,,102967200.0,,,filled,
648,COM00915.00,2008,F.coc,,100427040.0,,,filled,
648,COM00915.00,2009,F.coc,,97886880.0,,,filled,
648,COM00915.00,2010,F.coc,,95618880.0,,,filled,
648,COM00915.00,2011,F.coc,,92715840.0,,,filled,
648,COM00915.00,2012,F.coc,,90720000.0,,,filled,
648,COM00915.00,2013,F.coc,,87000480.0,,,filled,
648,COM00915.00,2014,F.coc,,84913920.0,,,filled,
648,COM00915.00,2015,F.coc,,82283040.0,,,filled,
648,COM00915.00,2016,F.coc,,79924320.0,,,filled,
648,COM00915.00,2017,F.coc,,78744960.0,,,filled,
648,COM00915.00,2018,F.coc,,75660480.0,,,filled,
648,COM00915.00,2019,F.coc,,74390400.0,,,,
649,COM00916.00,2009,O.Au,Me.Au,53433826.29107981,,,filled,
649,COM00916.00,2010,O.Au,Me.Au,50828826.29107981,,,filled,
649,COM00916.00,2011,O.Au,Me.Au,47968826.29107981,,,filled,
649,COM00916.00,2012,O.Au,Me.Au,44898826.29107981,,,filled,
649,COM00916.00,2013,O.Au,Me.Au,42112826.29107981,,,filled,
649,COM00916.00,2014,O.Au,Me.Au,39469826.29107981,,,filled,
649,COM00916.00,2015,O.Au,Me.Au,36900826.29107981,,,filled,
649,COM00916.00,2016,O.Au,Me.Au,33241826.29107981,,,filled,
649,COM00916.00,2017,O.Au,Me.Au,30049826.29107981,,,filled,
649,COM00916.00,2018,O.Au,Me.Au,26248826.29107981,61.88980373239437,2.5899999999999994,,
650,COM00919.00,2012,O.Fe,Me.Fe,709460000.0,,,,
651,COM00920.00,2017,O.Au,Me.Au,8486571.0,,,filled,
651,COM00920.00,2018,O.Au,Me.Au,7124335.0,,,filled,
651,COM00920.00,2019,O.Au,Me.Au,5160567.0,,,filled,
651,COM00920.00,2020,O.Au,Me.Au,2177000.0,8.193012147000001,4.1,,
652,COM00923.00,2019,O.Fe,Me.Fe,829094352.0,,,,
653,COM00924.00,2000,F.coc,,282954000.0,,,filled,
653,COM00924.00,2001,F.coc,,278816000.0,,,filled,
653,COM00924.00,2002,F.coc,,275160000.0,,,filled,
653,COM00924.00,2003,F.coc,,271014000.0,,,filled,
653,COM00924.00,2004,F.coc,,266692000.0,,,filled,
653,COM00924.00,2005,F.coc,,262004000.0,,,filled,
653,COM00924.00,2006,F.coc,,256244000.0,,,filled,
653,COM00924.00,2007,F.coc,,250920000.0,,,filled,
653,COM00924.00,2008,F.coc,,245220000.0,,,filled,
653,COM00924.00,2009,F.coc,,241168000.0,,,filled,
653,COM00924.00,2010,F.coc,,237200000.0,,,filled,
653,COM00924.00,2011,F.coc,,233460000.0,,,filled,
653,COM00924.00,2012,F.coc,,231350000.0,,,filled,
653,COM00924.00,2019,F.coc,,229000000.0,,,,
654,COM00927.00,2018,O.bulk,Me.Au,576700000.0,,,,
655,COM00927.00,2018,O.bulk,Me.Cu,2028800000.0,,,,
656,COM00927.00,2018,O.bulk,Me.Mo,1452100000.0,,,,
657,COM00932.00,2004,O.Au,Me.Au,62880000.0,,,filled,
657,COM00932.00,2005,O.Au,Me.Au,58980000.0,,,filled,
657,COM00932.00,2006,O.Au,Me.Au,54280000.0,,,filled,
657,COM00932.00,2007,O.Au,Me.Au,48080000.0,,,filled,
657,COM00932.00,2008,O.Au,Me.Au,42080000.0,,,filled,
657,COM00932.00,2009,O.Au,Me.Au,36480000.0,,,filled,
657,COM00932.00,2010,O.Au,Me.Au,31880000.0,,,filled,
657,COM00932.00,2011,O.Au,Me.Au,29280000.0,,,filled,
